[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1024: 259 3 1 b'\x01\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 975: No antigen profile found matching slide Pat_ID_AG5
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 975: No antigen profile found matching slide Pat_ID_AG1
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 975: No antigen profile found matching slide Pat_ID_AG1
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 426: Data and Pickle directories created
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 439: Initializing SlideCollection: TestCol
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG2 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG3 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG4 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG5 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_HE initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG1 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 480: Slide collection initialized in 0.02 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 506: Searching for previous results
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 512: Searching for previous registration results
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 516: Successfully loaded registered slides into TestCol.
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 524: Searching for previous segmentation results
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 527: Searching for previous quantification results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 550: No mask coordinates found for TestCol
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 563: No previous quantification results found for TestCol
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 568: Searching for previous dual antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 579: No previous dual_antigen_expression results found for TestCol
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 584: Searching for previous triplet antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 596: No previous triplet_antigen_expression results found for TestCol
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG2
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG3
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG4
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG5
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_HE
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG1
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 632: Finished loading previous results for TestCol in                 0.0 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 410: Initialized SlideCollection with collection_name: TestCol, src_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmp4_vmdtkv/test_input, dest_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmp4_vmdtkv/test_output, ref_slide: <cubats.slide_collection.slide.Slide object at 0x15ad00450>, backend: NumPy (CPU)
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 426: Data and Pickle directories created
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 439: Initializing SlideCollection: Test_Collection
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG2 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG3 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG4 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG5 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_HE initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG1 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 480: Slide collection initialized in 0.02 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 506: Searching for previous results
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 527: Searching for previous quantification results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 550: No mask coordinates found for Test_Collection
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 563: No previous quantification results found for Test_Collection
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 568: Searching for previous dual antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 579: No previous dual_antigen_expression results found for Test_Collection
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 584: Searching for previous triplet antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 596: No previous triplet_antigen_expression results found for Test_Collection
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG2
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG3
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG4
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG5
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_HE
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG1
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 632: Finished loading previous results for Test_Collection in                 0.0 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 410: Initialized SlideCollection with collection_name: Test_Collection, src_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmp9mibgfqq/test_input, dest_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmp9mibgfqq/test_output, ref_slide: <cubats.slide_collection.slide.Slide object at 0x15acc8750>, backend: NumPy (CPU)
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 426: Data and Pickle directories created
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 439: Initializing SlideCollection: Test_Collection
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG2 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG3 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG4 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG5 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_HE initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG1 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 480: Slide collection initialized in 0.02 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 506: Searching for previous results
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 527: Searching for previous quantification results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 550: No mask coordinates found for Test_Collection
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 563: No previous quantification results found for Test_Collection
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 568: Searching for previous dual antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 579: No previous dual_antigen_expression results found for Test_Collection
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 584: Searching for previous triplet antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 596: No previous triplet_antigen_expression results found for Test_Collection
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG2
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG3
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG4
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG5
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_HE
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG1
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 632: Finished loading previous results for Test_Collection in                 0.0 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 410: Initialized SlideCollection with collection_name: Test_Collection, src_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpw2elvj3e/test_input, dest_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpw2elvj3e/test_output, ref_slide: <cubats.slide_collection.slide.Slide object at 0x15ad23210>, backend: NumPy (CPU)
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 975: No antigen profile found matching slide Pat_ID_AG2
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 975: No antigen profile found matching slide Pat_ID_AG3
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 975: No antigen profile found matching slide Pat_ID_AG4
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 975: No antigen profile found matching slide Pat_ID_AG5
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 975: No antigen profile found matching slide Pat_ID_AG1
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 426: Data and Pickle directories created
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 439: Initializing SlideCollection: Test_Collection
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG2 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG3 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG4 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG5 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_HE initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG1 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 480: Slide collection initialized in 0.01 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 506: Searching for previous results
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 527: Searching for previous quantification results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 550: No mask coordinates found for Test_Collection
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 563: No previous quantification results found for Test_Collection
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 568: Searching for previous dual antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 579: No previous dual_antigen_expression results found for Test_Collection
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 584: Searching for previous triplet antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 596: No previous triplet_antigen_expression results found for Test_Collection
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG2
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG3
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG4
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG5
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_HE
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG1
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 632: Finished loading previous results for Test_Collection in                 0.0 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 410: Initialized SlideCollection with collection_name: Test_Collection, src_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmprdnjgmld/test_input, dest_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmprdnjgmld/test_output, ref_slide: <cubats.slide_collection.slide.Slide object at 0x15ad0ea90>, backend: NumPy (CPU)
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 975: No antigen profile found matching slide Pat_ID_AG2
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 975: No antigen profile found matching slide Pat_ID_AG2
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 975: No antigen profile found matching slide Pat_ID_AG3
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 975: No antigen profile found matching slide Pat_ID_AG3
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 975: No antigen profile found matching slide Pat_ID_AG4
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 975: No antigen profile found matching slide Pat_ID_AG4
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 975: No antigen profile found matching slide Pat_ID_AG5
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 975: No antigen profile found matching slide Pat_ID_AG5
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 975: No antigen profile found matching slide Pat_ID_AG1
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 975: No antigen profile found matching slide Pat_ID_AG1
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 426: Data and Pickle directories created
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 439: Initializing SlideCollection: TestCol
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG2 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG3 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG4 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG5 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_HE initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG1 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 480: Slide collection initialized in 0.02 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 506: Searching for previous results
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 527: Searching for previous quantification results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 550: No mask coordinates found for TestCol
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 563: No previous quantification results found for TestCol
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 568: Searching for previous dual antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 579: No previous dual_antigen_expression results found for TestCol
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 584: Searching for previous triplet antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 596: No previous triplet_antigen_expression results found for TestCol
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG2
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG3
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG4
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG5
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_HE
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG1
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 632: Finished loading previous results for TestCol in                 0.0 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 410: Initialized SlideCollection with collection_name: TestCol, src_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpc8y5e0zn/test_input, dest_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpc8y5e0zn/test_output, ref_slide: <cubats.slide_collection.slide.Slide object at 0x15ad21110>, backend: NumPy (CPU)
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 834: Registering slides without reference slide
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 846: Finished image registration of TestCol in                 0.0 minutes.
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 850: Updating slide paths for TestCol
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 426: Data and Pickle directories created
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 439: Initializing SlideCollection: TestCol
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG2 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG3 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG4 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG5 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_HE initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG1 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 480: Slide collection initialized in 0.02 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 506: Searching for previous results
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 527: Searching for previous quantification results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 550: No mask coordinates found for TestCol
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 563: No previous quantification results found for TestCol
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 568: Searching for previous dual antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 579: No previous dual_antigen_expression results found for TestCol
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 584: Searching for previous triplet antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 596: No previous triplet_antigen_expression results found for TestCol
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG2
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG3
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG4
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG5
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_HE
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG1
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 632: Finished loading previous results for TestCol in                 0.0 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 410: Initialized SlideCollection with collection_name: TestCol, src_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpmp5tlftj/test_input, dest_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpmp5tlftj/test_output, ref_slide: <cubats.slide_collection.slide.Slide object at 0x15ad3a610>, backend: NumPy (CPU)
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 426: Data and Pickle directories created
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 439: Initializing SlideCollection: Test_Collection
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG2 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG3 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG4 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG5 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_HE initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG1 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 480: Slide collection initialized in 0.02 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 506: Searching for previous results
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 527: Searching for previous quantification results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 550: No mask coordinates found for Test_Collection
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 563: No previous quantification results found for Test_Collection
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 568: Searching for previous dual antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 579: No previous dual_antigen_expression results found for Test_Collection
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 584: Searching for previous triplet antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 596: No previous triplet_antigen_expression results found for Test_Collection
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG2
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG3
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG4
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG5
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_HE
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG1
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 632: Finished loading previous results for Test_Collection in                 0.0 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 410: Initialized SlideCollection with collection_name: Test_Collection, src_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpg__8zqpk/test_input, dest_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpg__8zqpk/test_output, ref_slide: <cubats.slide_collection.slide.Slide object at 0x15ad1d510>, backend: NumPy (CPU)
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 426: Data and Pickle directories created
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 439: Initializing SlideCollection: TestCol
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG2 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG3 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG1 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 480: Slide collection initialized in 0.01 seconds
